"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","mac","assigned_ip","lease_time","trans_id"
"139.379406","C0M2Ag1tKn2i8ATm74","10.0.2.15","68","10.0.2.2","67","08:00:27:a3:83:43","10.0.2.15","86400.000000"
"63.379381","C8FkTe41RDczvoVH4j","10.0.2.15","68","10.0.2.2","67","08:00:27:a3:83:43","10.0.2.15","86400.000000"
"68.385284","C8FkTe41RDczvoVH4j","10.0.2.15","68","10.0.2.2","67","08:00:27:a3:83:43","10.0.2.15","86400.000000"
"71.836224","C8FkTe41RDczvoVH4j","10.0.2.15","68","10.0.2.2","67","08:00:27:a3:83:43","10.0.2.15","86400.000000"
